T(sec)	WE1 Volts(mV)	WE1 Idir(mA)	WE1 Idif (mA)	
1233.2200	623.896	0.007287	
1233.2400	622.901	0.007182	
1233.2600	621.909	0.007082	
1233.2800	620.916	0.006985	
1233.3000	619.921	0.006886	
1233.3200	618.921	0.006792	
1233.3400	617.922	0.006696	
1233.3600	616.925	0.006603	
1233.3800	615.928	0.006508	
1233.4000	614.935	0.006417	
1233.4200	613.940	0.006325	
1233.4400	612.942	0.006234	
1233.4600	611.946	0.006143	
1233.4800	610.952	0.006055	
1233.5000	609.965	0.005971	
1233.5200	608.975	0.005890	
1233.5400	607.985	0.005808	
1233.5600	606.985	0.005728	
1233.5800	605.989	0.005646	
1233.6000	604.990	0.005564	
1233.6200	603.991	0.005488	
1233.6400	602.997	0.005411	
1233.6600	601.999	0.005334	
1233.6800	601.002	0.005261	
1233.7000	600.005	0.005187	
1233.7200	599.006	0.005113	
1233.7400	598.007	0.005042	
1233.7600	597.013	0.004975	
1233.7800	596.016	0.004909	
1233.8000	595.018	0.004843	
1233.8200	594.013	0.004774	
1233.8400	593.011	0.004707	
1233.8600	592.009	0.004640	
1233.8800	591.008	0.004575	
1233.9000	590.005	0.004511	
1233.9200	589.007	0.004450	
1233.9400	588.009	0.004387	
1233.9600	587.006	0.004324	
1233.9800	586.011	0.004267	
1234.0000	585.013	0.004212	
1234.0200	584.018	0.004160	
1234.0400	583.024	0.004105	
1234.0600	582.025	0.004050	
1234.0800	581.027	0.003991	
1234.1000	580.026	0.003934	
1234.1200	579.025	0.003876	
1234.1400	578.027	0.003824	
1234.1600	577.028	0.003769	
1234.1800	576.031	0.003718	
1234.2000	575.034	0.003665	
1234.2200	574.037	0.003615	
1234.2400	573.041	0.003566	
1234.2600	572.047	0.003517	
1234.2800	571.053	0.003471	
1234.3000	570.055	0.003423	
1234.3200	569.058	0.003370	
1234.3400	568.057	0.003315	
1234.3600	567.053	0.003268	
1234.3800	566.055	0.003220	
1234.4000	565.058	0.003173	
1234.4200	564.065	0.003129	
1234.4400	563.069	0.003086	
1234.4600	562.073	0.003042	
1234.4800	561.076	0.003001	
1234.5000	560.079	0.002958	
1234.5200	559.088	0.002917	
1234.5400	558.095	0.002875	
1234.5600	557.100	0.002832	
1234.5800	556.102	0.002789	
1234.6000	555.102	0.002747	
1234.6200	554.101	0.002705	
1234.6400	553.100	0.002664	
1234.6600	552.104	0.002629	
1234.6800	551.109	0.002590	
1234.7000	550.113	0.002555	
1234.7200	549.113	0.002521	
1234.7400	548.112	0.002484	
1234.7600	547.116	0.002447	
1234.7800	546.118	0.002413	
1234.8000	545.119	0.002376	
1234.8200	544.120	0.002342	
1234.8400	543.115	0.002308	
1234.8600	542.115	0.002271	
1234.8800	541.113	0.002236	
1234.9000	540.108	0.002204	
1234.9200	539.109	0.002170	
1234.9400	538.112	0.002137	
1234.9600	537.115	0.002109	
1234.9800	536.118	0.002076	
1235.0000	535.118	0.002048	
1235.0200	534.119	0.002015	
1235.0400	533.122	0.001982	
1235.0600	532.124	0.001948	
1235.0800	531.128	0.001919	
1235.1000	530.129	0.001884	
1235.1200	529.130	0.001852	
1235.1400	528.134	0.001819	
1235.1600	527.140	0.001788	
1235.1800	526.140	0.001760	
1235.2000	525.142	0.001731	
1235.2200	524.149	0.001705	
1235.2400	523.153	0.001677	
1235.2600	522.159	0.001649	
1235.2800	521.166	0.001619	
1235.3000	520.168	0.001592	
1235.3200	519.174	0.001559	
1235.3400	518.177	0.001530	
1235.3600	517.180	0.001503	
1235.3800	516.182	0.001476	
1235.4000	515.186	0.001450	
1235.4200	514.191	0.001426	
1235.4400	513.198	0.001404	
1235.4600	512.202	0.001383	
1235.4800	511.206	0.001360	
1235.5000	510.214	0.001339	
1235.5200	509.223	0.001319	
1235.5400	508.232	0.001294	
1235.5600	507.239	0.001268	
1235.5800	506.240	0.001242	
1235.6000	505.242	0.001218	
1235.6200	504.244	0.001192	
1235.6400	503.244	0.001169	
1235.6600	502.248	0.001149	
1235.6800	501.252	0.001126	
1235.7000	500.257	0.001108	
1235.7200	499.257	0.001085	
1235.7400	498.257	0.001064	
1235.7600	497.255	0.001040	
1235.7800	496.255	0.001017	
1235.8000	495.256	0.000991	
1235.8200	494.255	0.000965	
1235.8400	493.252	0.000937	
1235.8600	492.246	0.000915	
1235.8800	491.243	0.000894	
1235.9000	490.240	0.000876	
1235.9200	489.240	0.000856	
1235.9400	488.242	0.000841	
1235.9600	487.248	0.000822	
1235.9800	486.251	0.000804	
1236.0000	485.250	0.000785	
1236.0200	484.251	0.000762	
1236.0400	483.255	0.000741	
1236.0600	482.260	0.000717	
1236.0800	481.270	0.000694	
1236.1000	480.275	0.000674	
1236.1200	479.276	0.000656	
1236.1400	478.278	0.000639	
1236.1600	477.281	0.000624	
1236.1800	476.288	0.000604	
1236.2000	475.294	0.000588	
1236.2200	474.301	0.000571	
1236.2400	473.307	0.000551	
1236.2600	472.307	0.000529	
1236.2800	471.309	0.000512	
1236.3000	470.310	0.000491	
1236.3200	469.318	0.000471	
1236.3400	468.323	0.000452	
1236.3600	467.328	0.000434	
1236.3800	466.331	0.000421	
1236.4000	465.332	0.000406	
1236.4200	464.333	0.000390	
1236.4400	463.337	0.000372	
1236.4600	462.344	0.000357	
1236.4800	461.349	0.000341	
1236.5000	460.353	0.000328	
1236.5200	459.356	0.000312	
1236.5400	458.360	0.000292	
1236.5600	457.365	0.000273	
1236.5800	456.375	0.000258	
1236.6000	455.379	0.000240	
1236.6200	454.384	0.000223	
1236.6400	453.386	0.000209	
1236.6600	452.390	0.000197	
1236.6800	451.388	0.000184	
1236.7000	450.389	0.000169	
1236.7200	449.391	0.000154	
1236.7400	448.394	0.000141	
1236.7600	447.397	0.000127	
1236.7800	446.394	0.000110	
1236.8000	445.396	0.000091	
1236.8200	444.398	0.000074	
1236.8400	443.401	0.000055	
1236.8600	442.402	0.000040	
1236.8800	441.403	0.000026	
1236.9000	440.399	0.000012	
1236.9200	439.399	0.000001	
1236.9400	438.397	-0.000012	
1236.9600	437.399	-0.000027	
1236.9800	436.398	-0.000040	
1237.0000	435.407	-0.000058	
1237.0200	434.410	-0.000073	
1237.0400	433.409	-0.000088	
1237.0600	432.410	-0.000106	
1237.0800	431.412	-0.000122	
1237.1000	430.419	-0.000136	
1237.1200	429.422	-0.000151	
1237.1400	428.427	-0.000165	
1237.1600	427.429	-0.000177	
1237.1800	426.432	-0.000189	
1237.2000	425.437	-0.000201	
1237.2200	424.442	-0.000215	
1237.2400	423.448	-0.000232	
1237.2600	422.458	-0.000246	
1237.2800	421.462	-0.000260	
1237.3000	420.467	-0.000277	
1237.3200	419.466	-0.000294	
1237.3400	418.472	-0.000308	
1237.3600	417.479	-0.000322	
1237.3800	416.487	-0.000336	
1237.4000	415.490	-0.000349	
1237.4200	414.492	-0.000361	
1237.4400	413.496	-0.000372	
1237.4600	412.501	-0.000385	
1237.4800	411.508	-0.000400	
1237.5000	410.513	-0.000413	
1237.5200	409.515	-0.000429	
1237.5400	408.521	-0.000446	
1237.5600	407.524	-0.000458	
1237.5800	406.527	-0.000474	
1237.6000	405.534	-0.000487	
1237.6200	404.543	-0.000500	
1237.6400	403.552	-0.000511	
1237.6600	402.556	-0.000522	
1237.6800	401.561	-0.000538	
1237.7000	400.565	-0.000548	
1237.7200	399.573	-0.000561	
1237.7400	398.576	-0.000575	
1237.7600	397.581	-0.000588	
1237.7800	396.580	-0.000602	
1237.8000	395.580	-0.000617	
1237.8200	394.580	-0.000633	
1237.8400	393.582	-0.000646	
1237.8600	392.587	-0.000658	
1237.8800	391.592	-0.000673	
1237.9000	390.590	-0.000685	
1237.9200	389.588	-0.000697	
1237.9400	388.585	-0.000708	
1237.9600	387.583	-0.000721	
1237.9800	386.582	-0.000736	
1238.0000	385.585	-0.000746	
1238.0200	384.586	-0.000759	
1238.0400	383.584	-0.000774	
1238.0600	382.586	-0.000787	
1238.0800	381.587	-0.000803	
1238.1000	380.592	-0.000818	
1238.1200	379.600	-0.000830	
1238.1400	378.608	-0.000840	
1238.1600	377.614	-0.000852	
1238.1800	376.611	-0.000863	
1238.2000	375.610	-0.000877	
1238.2200	374.618	-0.000892	
1238.2400	373.621	-0.000906	
1238.2600	372.626	-0.000922	
1238.2800	371.630	-0.000934	
1238.3000	370.632	-0.000947	
1238.3200	369.631	-0.000962	
1238.3400	368.636	-0.000977	
1238.3600	367.642	-0.000990	
1238.3800	366.644	-0.001006	
1238.4000	365.646	-0.001019	
1238.4200	364.648	-0.001029	
1238.4400	363.648	-0.001038	
1238.4600	362.646	-0.001052	
1238.4800	361.646	-0.001066	
1238.5000	360.653	-0.001083	
1238.5200	359.657	-0.001096	
1238.5400	358.659	-0.001109	
1238.5600	357.661	-0.001122	
1238.5800	356.663	-0.001134	
1238.6000	355.666	-0.001147	
1238.6200	354.671	-0.001163	
1238.6400	353.679	-0.001177	
1238.6600	352.676	-0.001189	
1238.6800	351.679	-0.001201	
1238.7000	350.684	-0.001212	
1238.7200	349.688	-0.001225	
1238.7400	348.688	-0.001240	
1238.7600	347.689	-0.001254	
1238.7800	346.691	-0.001265	
1238.8000	345.694	-0.001277	
1238.8200	344.692	-0.001290	
1238.8400	343.692	-0.001301	
1238.8600	342.692	-0.001315	
1238.8800	341.693	-0.001328	
1238.9000	340.692	-0.001340	
1238.9200	339.692	-0.001352	
1238.9400	338.693	-0.001363	
1238.9600	337.692	-0.001373	
1238.9800	336.695	-0.001385	
1239.0000	335.695	-0.001398	
1239.0200	334.698	-0.001410	
1239.0400	333.700	-0.001422	
1239.0600	332.699	-0.001432	
1239.0800	331.703	-0.001448	
1239.1000	330.706	-0.001464	
1239.1200	329.708	-0.001481	
1239.1400	328.715	-0.001494	
1239.1600	327.720	-0.001508	
1239.1800	326.723	-0.001519	
1239.2000	325.727	-0.001530	
1239.2200	324.732	-0.001543	
1239.2400	323.737	-0.001556	
1239.2600	322.741	-0.001570	
1239.2800	321.743	-0.001584	
1239.3000	320.747	-0.001598	
1239.3200	319.749	-0.001612	
1239.3400	318.750	-0.001628	
1239.3600	317.752	-0.001643	
1239.3800	316.759	-0.001662	
1239.4000	315.764	-0.001675	
1239.4200	314.767	-0.001689	
1239.4400	313.767	-0.001699	
1239.4600	312.767	-0.001711	
1239.4800	311.769	-0.001725	
1239.5000	310.773	-0.001737	
1239.5200	309.773	-0.001752	
1239.5400	308.776	-0.001767	
1239.5600	307.781	-0.001781	
1239.5800	306.783	-0.001795	
1239.6000	305.787	-0.001808	
1239.6200	304.793	-0.001824	
1239.6400	303.800	-0.001836	
1239.6600	302.807	-0.001850	
1239.6800	301.812	-0.001865	
1239.7000	300.814	-0.001877	
1239.7200	299.817	-0.001889	
1239.7400	298.819	-0.001899	
1239.7600	297.822	-0.001913	
1239.7800	296.823	-0.001923	
1239.8000	295.826	-0.001936	
1239.8200	294.825	-0.001950	
1239.8400	293.827	-0.001963	
1239.8600	292.829	-0.001975	
1239.8800	291.832	-0.001989	
1239.9000	290.834	-0.002004	
1239.9200	289.837	-0.002020	
1239.9400	288.835	-0.002034	
1239.9600	287.833	-0.002048	
1239.9800	286.829	-0.002060	
1240.0000	285.828	-0.002069	
1240.0200	284.828	-0.002078	
1240.0400	283.827	-0.002092	
1240.0600	282.827	-0.002106	
1240.0800	281.829	-0.002120	
1240.1000	280.835	-0.002136	
1240.1200	279.839	-0.002152	
1240.1400	278.839	-0.002166	
1240.1600	277.844	-0.002185	
1240.1800	276.848	-0.002203	
1240.2000	275.849	-0.002218	
1240.2200	274.851	-0.002230	
1240.2400	273.852	-0.002245	
1240.2600	272.856	-0.002255	
1240.2800	271.860	-0.002271	
1240.3000	270.865	-0.002283	
1240.3200	269.872	-0.002298	
1240.3400	268.876	-0.002314	
1240.3600	267.876	-0.002332	
1240.3800	266.877	-0.002348	
1240.4000	265.881	-0.002363	
1240.4200	264.882	-0.002381	
1240.4400	263.882	-0.002395	
1240.4600	262.885	-0.002409	
1240.4800	261.883	-0.002419	
1240.5000	260.881	-0.002430	
1240.5200	259.883	-0.002444	
1240.5400	258.886	-0.002460	
1240.5600	257.890	-0.002468	
1240.5800	256.893	-0.002483	
1240.6000	255.894	-0.002496	
1240.6200	254.896	-0.002513	
1240.6400	253.898	-0.002531	
1240.6600	252.904	-0.002548	
1240.6800	251.912	-0.002563	
1240.7000	250.921	-0.002578	
1240.7200	249.927	-0.002593	
1240.7400	248.931	-0.002606	
1240.7600	247.937	-0.002619	
1240.7800	246.944	-0.002634	
1240.8000	245.950	-0.002648	
1240.8200	244.957	-0.002660	
1240.8400	243.960	-0.002673	
1240.8600	242.960	-0.002685	
1240.8800	241.958	-0.002703	
1240.9000	240.959	-0.002718	
1240.9200	239.964	-0.002734	
1240.9400	238.969	-0.002748	
1240.9600	237.970	-0.002762	
1240.9800	236.971	-0.002775	
1241.0000	235.971	-0.002786	
1241.0200	234.969	-0.002801	
1241.0400	233.966	-0.002811	
1241.0600	232.966	-0.002824	
1241.0800	231.965	-0.002838	
1241.1000	230.967	-0.002853	
1241.1200	229.972	-0.002867	
1241.1400	228.972	-0.002882	
1241.1600	227.974	-0.002897	
1241.1800	226.977	-0.002917	
1241.2000	225.985	-0.002935	
1241.2200	224.990	-0.002953	
1241.2400	223.992	-0.002970	
1241.2600	222.996	-0.002981	
1241.2800	222.000	-0.002995	
1241.3000	221.003	-0.003011	
1241.3200	220.006	-0.003025	
1241.3400	219.012	-0.003038	
1241.3600	218.018	-0.003056	
1241.3800	217.024	-0.003071	
1241.4000	216.029	-0.003090	
1241.4200	215.035	-0.003106	
1241.4400	214.037	-0.003125	
1241.4600	213.041	-0.003142	
1241.4800	212.047	-0.003158	
1241.5000	211.051	-0.003171	
1241.5200	210.054	-0.003184	
1241.5400	209.058	-0.003193	
1241.5600	208.065	-0.003207	
1241.5800	207.069	-0.003222	
1241.6000	206.073	-0.003238	
1241.6200	205.082	-0.003253	
1241.6400	204.087	-0.003270	
1241.6600	203.094	-0.003286	
1241.6800	202.100	-0.003302	
1241.7000	201.106	-0.003320	
1241.7200	200.114	-0.003333	
1241.7400	199.119	-0.003352	
1241.7600	198.121	-0.003365	
1241.7800	197.127	-0.003379	
1241.8000	196.130	-0.003395	
1241.8200	195.137	-0.003407	
1241.8400	194.141	-0.003425	
1241.8600	193.141	-0.003443	
1241.8800	192.139	-0.003460	
1241.9000	191.141	-0.003478	
1241.9200	190.139	-0.003495	
1241.9400	189.138	-0.003512	
1241.9600	188.139	-0.003530	
1241.9800	187.137	-0.003548	
1242.0000	186.135	-0.003565	
1242.0200	185.131	-0.003581	
1242.0400	184.128	-0.003597	
1242.0600	183.127	-0.003611	
1242.0800	182.131	-0.003626	
1242.1000	181.133	-0.003639	
1242.1200	180.131	-0.003657	
1242.1400	179.130	-0.003674	
1242.1600	178.128	-0.003688	
1242.1800	177.132	-0.003705	
1242.2000	176.135	-0.003724	
1242.2200	175.137	-0.003740	
1242.2400	174.142	-0.003757	
1242.2600	173.145	-0.003772	
1242.2800	172.147	-0.003786	
1242.3000	171.152	-0.003800	
1242.3200	170.156	-0.003814	
1242.3400	169.160	-0.003827	
1242.3600	168.165	-0.003843	
1242.3800	167.170	-0.003859	
1242.4000	166.171	-0.003876	
1242.4200	165.174	-0.003897	
1242.4400	164.178	-0.003913	
1242.4600	163.182	-0.003932	
1242.4800	162.187	-0.003952	
1242.5000	161.190	-0.003968	
1242.5200	160.191	-0.003979	
1242.5400	159.189	-0.003994	
1242.5600	158.191	-0.004008	
1242.5800	157.193	-0.004024	
1242.6000	156.198	-0.004041	
1242.6200	155.202	-0.004056	
1242.6400	154.204	-0.004072	
1242.6600	153.208	-0.004089	
1242.6800	152.211	-0.004108	
1242.7000	151.215	-0.004127	
1242.7200	150.220	-0.004145	
1242.7400	149.224	-0.004161	
1242.7600	148.230	-0.004177	
1242.7800	147.233	-0.004193	
1242.8000	146.236	-0.004208	
1242.8200	145.241	-0.004225	
1242.8400	144.246	-0.004246	
1242.8600	143.250	-0.004264	
1242.8800	142.256	-0.004282	
1242.9000	141.257	-0.004301	
1242.9200	140.256	-0.004319	
1242.9400	139.255	-0.004340	
1242.9600	138.260	-0.004359	
1242.9800	137.263	-0.004377	
1243.0000	136.265	-0.004391	
1243.0200	135.263	-0.004405	
1243.0400	134.261	-0.004421	
1243.0600	133.258	-0.004436	
1243.0800	132.258	-0.004454	
1243.1000	131.258	-0.004470	
1243.1200	130.260	-0.004487	
1243.1400	129.261	-0.004503	
1243.1600	128.261	-0.004519	
1243.1800	127.265	-0.004536	
1243.2000	126.267	-0.004554	
1243.2200	125.270	-0.004571	
1243.2400	124.277	-0.004588	
1243.2600	123.285	-0.004601	
1243.2800	122.289	-0.004616	
1243.3000	121.289	-0.004631	
1243.3200	120.293	-0.004649	
1243.3400	119.297	-0.004667	
1243.3600	118.305	-0.004685	
1243.3800	117.309	-0.004705	
1243.4000	116.316	-0.004724	
1243.4200	115.320	-0.004745	
1243.4400	114.322	-0.004766	
1243.4600	113.325	-0.004788	
1243.4800	112.332	-0.004804	
1243.5000	111.338	-0.004819	
1243.5200	110.343	-0.004835	
1243.5400	109.349	-0.004850	
1243.5600	108.352	-0.004867	
1243.5800	107.351	-0.004884	
1243.6000	106.355	-0.004900	
1243.6200	105.362	-0.004918	
1243.6400	104.366	-0.004935	
1243.6600	103.369	-0.004951	
1243.6800	102.372	-0.004971	
1243.7000	101.377	-0.004988	
1243.7200	100.380	-0.005003	
1243.7400	99.387	-0.005014	
1243.7600	98.395	-0.005026	
1243.7800	97.404	-0.005039	
1243.8000	96.406	-0.005054	
1243.8200	95.405	-0.005073	
1243.8400	94.406	-0.005088	
1243.8600	93.405	-0.005103	
1243.8800	92.407	-0.005121	
1243.9000	91.408	-0.005144	
1243.9200	90.407	-0.005164	
1243.9400	89.405	-0.005182	
1243.9600	88.403	-0.005199	
1243.9800	87.406	-0.005216	
1244.0000	86.408	-0.005231	
1244.0200	85.408	-0.005244	
1244.0400	84.407	-0.005260	
1244.0600	83.405	-0.005278	
1244.0800	82.401	-0.005293	
1244.1000	81.396	-0.005310	
1244.1200	80.396	-0.005329	
1244.1400	79.399	-0.005348	
1244.1600	78.402	-0.005370	
1244.1800	77.403	-0.005392	
1244.2000	76.403	-0.005405	
1244.2200	75.408	-0.005415	
1244.2400	74.410	-0.005428	
1244.2600	73.419	-0.005442	
1244.2800	72.426	-0.005458	
1244.3000	71.430	-0.005473	
1244.3200	70.434	-0.005487	
1244.3400	69.437	-0.005503	
1244.3600	68.441	-0.005523	
1244.3800	67.444	-0.005544	
1244.4000	66.449	-0.005564	
1244.4200	65.455	-0.005580	
1244.4400	64.457	-0.005595	
1244.4600	63.462	-0.005609	
1244.4800	62.464	-0.005622	
1244.5000	61.469	-0.005634	
1244.5200	60.476	-0.005649	
1244.5400	59.479	-0.005667	
1244.5600	58.483	-0.005684	
1244.5800	57.480	-0.005702	
1244.6000	56.480	-0.005720	
1244.6200	55.483	-0.005738	
1244.6400	54.483	-0.005757	
1244.6600	53.489	-0.005775	
1244.6800	52.493	-0.005788	
1244.7000	51.497	-0.005802	
1244.7200	50.505	-0.005815	
1244.7400	49.509	-0.005828	
1244.7600	48.519	-0.005841	
1244.7800	47.524	-0.005855	
1244.8000	46.528	-0.005871	
1244.8200	45.532	-0.005889	
1244.8400	44.533	-0.005907	
1244.8600	43.535	-0.005924	
1244.8800	42.539	-0.005943	
1244.9000	41.544	-0.005958	
1244.9200	40.549	-0.005972	
1244.9400	39.550	-0.005987	
1244.9600	38.551	-0.005999	
1244.9800	37.551	-0.006012	
1245.0000	36.554	-0.006025	
1245.0200	35.556	-0.006035	
1245.0400	34.557	-0.006051	
1245.0600	33.561	-0.006071	
1245.0800	32.556	-0.006086	
1245.1000	31.555	-0.006103	
1245.1200	30.558	-0.006119	
1245.1400	29.558	-0.006131	
1245.1600	28.563	-0.006147	
1245.1800	27.566	-0.006157	
1245.2000	26.572	-0.006166	
1245.2200	25.580	-0.006180	
1245.2400	24.587	-0.006191	
1245.2600	23.593	-0.006203	
1245.2800	22.602	-0.006218	
1245.3000	21.611	-0.006232	
1245.3200	20.614	-0.006249	
1245.3400	19.620	-0.006267	
1245.3600	18.620	-0.006280	
1245.3800	17.623	-0.006293	
1245.4000	16.632	-0.006307	
1245.4200	15.637	-0.006319	
1245.4400	14.641	-0.006327	
1245.4600	13.649	-0.006340	
1245.4800	12.652	-0.006347	
1245.5000	11.657	-0.006360	
1245.5200	10.662	-0.006374	
1245.5400	9.664	-0.006388	
1245.5600	8.665	-0.006406	
1245.5800	7.668	-0.006421	
1245.6000	6.669	-0.006438	
1245.6200	5.670	-0.006451	
1245.6400	4.675	-0.006464	
1245.6600	3.680	-0.006475	
1245.6800	2.688	-0.006488	
1245.7000	1.696	-0.006500	
1245.7200	0.701	-0.006512	
1245.7400	-0.292	-0.006525	
1245.7600	-1.285	-0.006542	
1245.7800	-2.279	-0.006556	
1245.8000	-3.263	-0.006572	
1245.8200	-4.249	-0.006586	
1245.8400	-5.239	-0.006602	
1245.8600	-6.232	-0.006614	
1245.8800	-7.221	-0.006626	
1245.9000	-8.212	-0.006635	
1245.9200	-9.199	-0.006642	
1245.9400	-10.188	-0.006655	
1245.9600	-11.180	-0.006664	
1245.9800	-12.175	-0.006679	
1246.0000	-13.170	-0.006692	
1246.0200	-14.164	-0.006705	
1246.0400	-15.155	-0.006721	
1246.0600	-16.150	-0.006735	
1246.0800	-17.146	-0.006750	
1246.1000	-18.142	-0.006764	
1246.1200	-19.147	-0.006777	
1246.1400	-20.154	-0.006790	
1246.1600	-21.155	-0.006797	
1246.1800	-22.155	-0.006809	
1246.2000	-23.157	-0.006817	
1246.2200	-24.157	-0.006831	
1246.2400	-25.157	-0.006848	
1246.2600	-26.160	-0.006861	
1246.2800	-27.159	-0.006875	
1246.3000	-28.155	-0.006889	
1246.3200	-29.147	-0.006900	
1246.3400	-30.146	-0.006910	
1246.3600	-31.145	-0.006920	
1246.3800	-32.144	-0.006931	
1246.4000	-33.139	-0.006938	
1246.4200	-34.141	-0.006947	
1246.4400	-35.137	-0.006960	
1246.4600	-36.129	-0.006970	
1246.4800	-37.127	-0.006984	
1246.5000	-38.125	-0.006999	
1246.5200	-39.123	-0.007015	
1246.5400	-40.120	-0.007024	
1246.5600	-41.114	-0.007031	
1246.5800	-42.109	-0.007042	
1246.6000	-43.103	-0.007049	
1246.6200	-44.102	-0.007055	
1246.6400	-45.105	-0.007065	
1246.6600	-46.103	-0.007074	
1246.6800	-47.102	-0.007084	
1246.7000	-48.099	-0.007096	
1246.7200	-49.097	-0.007109	
1246.7400	-50.092	-0.007120	
1246.7600	-51.088	-0.007132	
1246.7800	-52.088	-0.007145	
